INSTANCE_DATE,PROCEDURE_EN,IS_FREE_HOLD_EN,AREA_EN,PROP_SB_TYPE_EN,TRANS_VALUE,ACTUAL_AREA,ROOMS_EN,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,PROJECT_EN,price_per_sqm,size_category,value_band
2026-04-27,Sale,Free Hold,CITY WALK,Flat,4599949.2,159.66,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",28810.91,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,CITY WALK,Flat,8749900.9,263.77,4 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",33172.46,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,CITY WALK,Flat,2699972.7,87.42,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",30885.07,Mid-Size,High-End
2026-04-27,Sale,Free Hold,CITY WALK,Flat,6499954.9,227.21,3 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",28607.7,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,CITY WALK,Flat,6499956.2,226.7,3 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",28672.06,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,2930000.0,183.86,2 B/R,Damac Properties,Marina Mall,Burj Al Arab,,15936.04,Premium,High-End
2026-01-13,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1366730.0,78.89,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Luma Park Views,17324.5,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,MOTOR CITY,Flat,1150000.0,152.92,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,7520.27,Premium,Mid-Market
2026-04-27,Sale,Free Hold,CITY WALK,Flat,4599949.0,159.75,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",28794.67,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,CITY WALK,Flat,6499918.0,228.36,3 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",28463.47,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,2500000.0,99.11,2 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEK EDGE,25224.5,Spacious,High-End
2026-04-27,Sale,Free Hold,CITY WALK,Flat,25999531.0,683.58,4 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,"No.17, No.18a,No.18b and No.19 Citywalk Residential",38034.36,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,BUSINESS BAY,Office,1030000.0,47.6,Office,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,TAMANI ARTS OFFICES,21638.66,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1100000.0,69.18,1 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,STONEHENGE RESIDENCES 2,15900.55,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI SOUTH,Flat,499076.0,37.62,Studio,,,Expo 2020 Site,,13266.24,Compact,Entry
2026-04-24,Sale,Free Hold,DUBAI STUDIO CITY,Flat,990000.0,61.06,1 B/R,,,Motor City,CELIA RESIDENCE,16213.56,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,BURJ KHALIFA,Flat,3100000.0,133.17,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,,23278.52,Premium,High-End
2026-04-30,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Office,6018293.5,291.96,,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,AL MAS TOWER,20613.42,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,BURJ KHALIFA,Flat,4150000.0,151.9,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,27320.61,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,DUBAI HILLS,Flat,1850000.0,59.96,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Park Field,30853.9,Mid-Size,High-End
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,1188003.0,75.61,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,15712.25,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,PALM JUMEIRAH,Flat,3500000.0,161.21,2 B/R,Palm Jumeirah,Marina Mall,Burj Al Arab,MARINA RESIDENCE,21710.81,Premium,High-End
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,2524500.0,142.57,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,17707.09,Premium,High-End
2026-04-24,Sale,Free Hold,DUBAI MARINA,Flat,3000000.0,150.01,2 B/R,Marina Towers,Marina Mall,Burj Al Arab,DAMAC HEIGHTS,19998.67,Premium,High-End
2026-01-13,Sale,Free Hold,DUBAI HILLS,Flat,2000000.0,70.21,2 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Collective 2.0,28485.97,Mid-Size,High-End
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,2524492.0,142.52,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,17713.25,Premium,High-End
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,1188001.0,76.72,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,15484.89,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,1188000.0,76.23,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,15584.42,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI SPORTS CITY,Flat,730000.0,75.32,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE SPIRIT,9691.98,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,2524498.0,142.58,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,17705.84,Premium,High-End
2026-01-13,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1399000.0,78.89,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Luma Park Views,17733.55,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,2474994.0,138.71,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,17842.94,Premium,High-End
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,820000.0,77.22,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,GHALIA,10619.01,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,2524494.0,140.76,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,17934.74,Premium,High-End
2026-04-24,Sale,Free Hold,SILICON OASIS,Flat,1575000.0,173.16,1 B/R,,,,Pearls by Vision,9095.63,Premium,High-End
2026-04-24,Sale,Free Hold,DISCOVERY GARDENS,Flat,565000.0,47.48,Studio,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,11899.75,Mid-Size,Entry
2026-04-24,Sale,Free Hold,BURJ KHALIFA,Flat,2400000.0,71.25,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,Grande,33684.21,Mid-Size,High-End
2026-01-13,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,400000.0,87.0,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,4597.7,Mid-Size,Entry
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,4157986.0,260.38,3 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,15968.91,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,4454993.0,383.13,3 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,11627.89,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,MEYDAN AVENUE,Flat,4158006.0,260.44,3 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,15965.31,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,LA MER,Flat,3550000.0,111.73,2 B/R,Trade Centre Metro Station,Dubai Mall,Burj Khalifa,Port de La Mer - La Cote,31773.02,Spacious,Ultra-Premium
2026-04-24,Sale,Free Hold,DUBAI MARINA,Flat,2525000.0,98.69,2 B/R,Jumeirah Lakes Towers,Marina Mall,Burj Al Arab,SILVERENE,25585.17,Spacious,High-End
2026-04-24,Sale,Free Hold,SOBHA HEARTLAND,Flat,2100000.0,103.89,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Waves,20213.69,Spacious,High-End
2026-04-24,Sale,Free Hold,DUBAI SOUTH,Flat,850000.0,71.61,1 B/R,,,Expo 2020 Site,,11869.85,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1800000.0,137.24,3 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAKE TERRACE,13115.71,Premium,High-End
2026-04-24,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,4300000.0,214.56,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Lotus,20041.01,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,ARJAN,Flat,1350000.0,76.0,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Floarea Residence,17763.16,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,930000.0,58.66,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Crest,15854.07,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1500000.0,98.38,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,BLOOM HEIGHTS,15247.0,Spacious,High-End
2026-01-13,Sale,Free Hold,INTERNATIONAL CITY PH 2 & 3,Flat,885000.0,104.79,2 B/R,Rashidiya Metro Station,City Centre Mirdif,,AL HELAL AL ZAHABY BUILDING,8445.46,Spacious,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI SPORTS CITY,Flat,495000.0,42.18,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,GIOVANNI BOUTIQUE,11735.42,Compact,Entry
2026-04-24,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Office,3700000.0,125.54,,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,JUMEIRAH BUSINESS CENTRE 4,29472.68,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,MBR DISTRICT 7,Flat,760000.0,38.24,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,MAG EYE Phase 1,19874.48,Compact,Mid-Market
2026-04-24,Sale,Free Hold,BURJ KHALIFA,Flat,2050000.0,59.23,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,Burj Crown,34610.84,Mid-Size,High-End
2026-04-24,Sale,Free Hold,PALM JUMEIRAH,Flat,4000000.0,187.58,2 B/R,Palm Jumeirah,Marina Mall,Burj Al Arab,MARINA RESIDENCE,21324.23,Premium,Ultra-Premium
2026-04-24,Sale,Free Hold,BUSINESS BAY,Flat,725000.0,49.59,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Millennium Binghatti Residences Business Bay,14619.88,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI MARINA,Flat,2800000.0,180.63,3 B/R,Dubai Marina,Marina Mall,Burj Al Arab,,15501.3,Premium,High-End
2026-04-24,Sale,Free Hold,DISCOVERY GARDENS,Flat,570000.0,51.0,Studio,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,11176.47,Mid-Size,Entry
2026-01-13,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,15915.38,65.62,1 B/R,Damac Properties,Marina Mall,Burj Al Arab,SABA TOWER 2,242.54,Mid-Size,Entry
2026-04-24,Sale,Free Hold,INTERNATIONAL CITY PH 2 & 3,Flat,470000.0,45.11,Studio,Rashidiya Metro Station,City Centre Mirdif,,,10418.98,Compact,Entry
2026-04-28,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,885020.0,86.61,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,10218.45,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,ARJAN,Flat,630000.0,48.09,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Vincitore Boulevard,13100.44,Mid-Size,Entry
2026-04-27,Sale,Free Hold,DUBAI SCIENCE PARK,Flat,1850000.0,107.01,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,,17288.1,Spacious,High-End
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,710000.0,39.79,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,OXFORD TERRACES 2,17843.68,Compact,Mid-Market
2026-04-24,Sale,Free Hold,SOBHA HEARTLAND,Flat,980000.0,45.53,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Creek Vistas,21524.27,Compact,Mid-Market
2026-04-24,Sale,Free Hold,AL FURJAN,Flat,1555181.0,110.97,2 B/R,,,,,14014.43,Spacious,High-End
2026-04-24,Sale,Free Hold,DUBAI SPORTS CITY,Flat,660000.0,55.59,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE MATRIX,11872.64,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DISCOVERY GARDENS,Flat,550000.0,48.96,Studio,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,11233.66,Mid-Size,Entry
2026-01-05,Sale,Free Hold,MOTOR CITY,Flat,1275000.0,87.61,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,14553.13,Mid-Size,Mid-Market
2026-01-13,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,430000.0,69.0,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,6231.88,Mid-Size,Entry
2026-04-24,Sale,Free Hold,BURJ KHALIFA,Flat,2650000.0,160.06,3 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,UPPER CREST,16556.29,Premium,High-End
2026-04-24,Sale,Free Hold,DAMAC HILLS,Flat,580000.0,45.55,Studio,,,Motor City,DAMAC HILLS - GOLF PANORAMA,12733.26,Compact,Entry
2026-05-05,Sale,Free Hold,BUSINESS BAY,Office,6000000.0,342.13,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,IRIS BAY,17537.19,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,DUBAI HEALTHCARE CITY - PHASE 2,Flat,1400000.0,78.19,1 B/R,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,O10,17905.1,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,925000.0,61.05,1 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,MIDTOWN - NOOR,15151.52,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3500000.0,120.13,2 B/R,Creek Metro Station,Dubai Mall,Dubai International Airport,The Grand,29135.1,Spacious,High-End
2026-04-24,Sale,Free Hold,DAMAC HILLS,Flat,550000.0,30.58,Studio,,,Motor City,DAMAC HILLS - GOLF PROMENADE,17985.61,Compact,Entry
2026-01-13,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1450000.0,84.53,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,The Autograph,17153.67,Mid-Size,High-End
2026-04-24,Sale,Free Hold,Hadaeq Sheikh Mohammed Bin Rashid,Flat,1600000.0,62.52,1 B/R,,,,Hills Park,25591.81,Mid-Size,High-End
2026-04-24,Sale,Free Hold,MOTOR CITY,Flat,2331000.0,198.07,3 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,11768.57,Premium,High-End
2026-04-24,Sale,Free Hold,LIWAN,Flat,900000.0,78.54,1 B/R,,,IMG World Adventures,,11459.13,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,400000.0,71.0,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,5633.8,Mid-Size,Entry
2026-04-27,Sale,Free Hold,DUBAI SPORTS CITY,Flat,615000.0,82.16,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,HUB CANAL 1 TOWER,7485.39,Mid-Size,Entry
2026-04-24,Sale,Free Hold,TOWN SQUARE,Flat,575000.0,32.14,Studio,,,Dubai Cycling Course,UNA,17890.48,Compact,Entry
2026-04-24,Sale,Free Hold,MINA RASHID,Flat,3300000.0,101.42,2 B/R,Al Ghubaiba Metro Station,Dubai Mall,Burj Khalifa,Seagate,32537.96,Spacious,High-End
2026-04-24,Sale,Free Hold,SOBHA HEARTLAND,Flat,1540000.0,75.74,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,WILTON TERRACES,20332.72,Mid-Size,High-End
2026-04-24,Sale,Free Hold,AL FURJAN,Hotel Apartment,499000.0,35.44,Studio,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,Azizi Plaza Hotel Apartments,14080.14,Compact,Entry
2026-01-13,Sale,Free Hold,DAMAC HILLS,Hotel Apartment,975000.0,75.17,1 B/R,,,Motor City,DAMAC HILLS - ARTESIA,12970.6,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,17500000.0,301.49,3 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,The Address Residence-Fountain Views,58045.04,Premium,Ultra-Premium
2026-04-28,Sale,Free Hold,DUBAI SPORTS CITY,Flat,1062850.0,56.32,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE MATRIX,18871.63,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1090000.0,75.18,1 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,STONEHENGE RESIDENCES 2,14498.54,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,735000.0,47.0,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,OAKLEY SQUARE RESIDENCES,15638.3,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,DUBAI STUDIO CITY,Flat,555000.0,32.57,Studio,,,Motor City,SAMANA GOLF AVENUE,17040.22,Compact,Entry
2026-04-24,Sale,Free Hold,THE GREENS,Flat,1200000.0,51.84,Studio,Dubai Internet City,Marina Mall,Burj Al Arab,MOSELA,23148.15,Mid-Size,Mid-Market
2026-04-24,Sale,Free Hold,MEYDAN ONE,Flat,688001.0,32.8,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 48,20975.64,Compact,Mid-Market
2026-04-25,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,350000.0,45.0,Studio,Rashidiya Metro Station,City Centre Mirdif,,,7777.78,Compact,Entry
2026-04-25,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,410000.0,68.0,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,6029.41,Mid-Size,Entry
2026-04-25,Sale,Free Hold,BUSINESS BAY,Flat,770000.0,41.2,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,AG TOWER,18689.32,Compact,Mid-Market
2026-04-25,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,714000.0,28.7,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,GOLD CREST VIEWS2,24878.05,Compact,Mid-Market
2026-04-25,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,615000.0,36.81,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,BLOOM HEIGHTS,16707.42,Compact,Entry
2026-04-25,Sale,Free Hold,SOBHA HEARTLAND,Flat,2690000.0,130.42,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Waves Grande,20625.67,Premium,High-End
2026-04-25,Sale,Free Hold,ARJAN,Flat,530000.0,36.48,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,ELZ Residence,14528.51,Compact,Entry
2026-04-25,Sale,Free Hold,AL FURJAN,Flat,1150000.0,94.07,1 B/R,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Sports City Swimming Academy,Azizi. Iris,12224.94,Spacious,Mid-Market
2026-04-25,Sale,Free Hold,DUBAI SPORTS CITY,Flat,700000.0,70.98,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE 10 SPORTS RESIDENCE,9861.93,Mid-Size,Mid-Market
2026-01-13,Sale,Free Hold,CITY WALK,Flat,4650000.0,171.37,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,,27134.27,Premium,Ultra-Premium
2026-04-25,Sale,Free Hold,BURJ KHALIFA,Flat,1110000.0,50.45,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,,22001.98,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,DUBAI MARINA,Flat,1715000.0,85.66,1 B/R,Jumeirah Beach Resdency,Marina Mall,Burj Al Arab,PARK ISLANDS,20021.01,Mid-Size,High-End
2026-04-27,Sale,Free Hold,DUBAI STUDIO CITY,Flat,1500000.0,153.04,3 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,GLITZ RESIDENCE 2,9801.36,Premium,High-End
2026-04-27,Sale,Free Hold,DAMAC HILLS,Flat,555000.0,40.69,1 B/R,,,Motor City,DAMAC HILLS - GOLF VITA,13639.71,Compact,Entry
2026-04-27,Sale,Free Hold,BUSINESS BAY,Flat,1500000.0,63.51,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,The Paragon By IGO,23618.33,Mid-Size,High-End
2026-01-13,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1050000.0,63.7,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Amber,16483.52,Mid-Size,Mid-Market
2026-04-28,Sale,Free Hold,DUBAI MARINA,Flat,2100000.0,120.96,2 B/R,Jumeirah Beach Resdency,Marina Mall,Burj Al Arab,PARK ISLANDS,17361.11,Spacious,High-End
2026-04-27,Sale,Free Hold,BUSINESS BAY,Flat,2350000.0,90.27,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,THE STERLING EAST HOUSE,26033.01,Spacious,High-End
2026-04-27,Sale,Free Hold,CITY WALK,Flat,3425000.0,97.83,2 B/R,,,,Celadon,35009.71,Spacious,High-End
2026-04-27,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,395000.0,33.93,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,11641.62,Compact,Entry
2026-04-27,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,405000.0,68.0,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,5955.88,Mid-Size,Entry
2026-04-27,Sale,Free Hold,DUBAI HILLS,Flat,2200000.0,109.98,2 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,ACACIA AT PARK HEIGHTS,20003.64,Spacious,High-End
2026-04-27,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1000000.0,84.81,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,PARK VIEW TOWER,11791.06,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,1850000.0,64.79,1 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Bayshore,28553.79,Mid-Size,High-End
2026-01-13,Sale,Free Hold,Al Satwa,Flat,2296800.0,122.0,2 B/R,Emirates Towers Metro Station,Dubai Mall,Burj Khalifa,,18826.23,Spacious,High-End
2026-04-27,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1300000.0,59.97,1 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Gate,21677.51,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,SOBHA HEARTLAND,Flat,1450000.0,79.35,1 B/R,,,,SOBHA HARTLAND GREENS- PHASE I,18273.47,Mid-Size,High-End
2026-04-27,Sale,Free Hold,BURJ KHALIFA,Flat,3700000.0,110.19,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,THE ADDRESS DUBAI OPERA,33578.36,Spacious,Ultra-Premium
2026-04-27,Sale,Free Hold,ARJAN,Flat,900000.0,71.1,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,12658.23,Mid-Size,Mid-Market
2026-04-27,Sale,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,900000.0,117.19,2 B/R,,,IMG World Adventures,SKY COURTS,7679.84,Spacious,Mid-Market
2026-04-27,Sale,Free Hold,MBR DISTRICT 1,Flat,2800000.0,113.65,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,"Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 6",24637.04,Spacious,High-End
2026-04-27,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,375000.0,33.93,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,11052.17,Compact,Entry
2026-04-27,Sale,Free Hold,DUBAI HILLS,Flat,2350000.0,78.32,1 B/R,Noor Bank Metro Station,Mall of the Emirates,IMG World Adventures,ELLINGTON HOUSE,30005.11,Mid-Size,High-End
2026-01-13,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,4600000.0,152.49,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,VIDA RESIDENCE DOWNTOWN DUBAI,30165.91,Premium,Ultra-Premium
2026-04-27,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,580000.0,61.69,1 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,SEASONS COMMUNITY- AUTUMN,9401.85,Mid-Size,Entry
2026-04-27,Sale,Free Hold,DISCOVERY GARDENS,Flat,1305000.0,126.78,2 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,10293.42,Premium,Mid-Market
2026-04-27,Sale,Free Hold,BUSINESS BAY,Flat,1520000.0,91.97,Studio,Business Bay Metro Station,Dubai Mall,Burj Khalifa,,16527.13,Spacious,High-End
